Age,Job,Saving accounts,Checking account,Credit amount,Duration,Sex_female,Sex_male,Housing_free,Housing_own,Housing_rent,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.3226153074127401,3,1.0,0.0,1.218514684457886,-0.2315976630020822,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.042806561824991526,3,1.0,2.0,1.4018272077942069,1.2741456568256977,False,True,False,False,True,False,True,False,False,False,False,False,False
0.5053262420316059,1,1.0,0.0,-0.9284864817199621,-0.7335121029446755,False,True,False,True,False,False,False,False,True,False,False,False,False
-0.40822843106272316,1,2.0,2.0,2.4901050249071814,1.2741456568256977,False,True,False,True,False,True,False,False,False,False,False,False,False
0.5966817093410388,2,4.0,3.0,-1.0444597107694713,-0.7335121029446755,True,False,False,False,True,False,False,False,False,False,True,False,False
-0.6822948329910219,3,1.0,2.0,0.7606074833075661,0.7722312168831045,False,True,False,True,False,False,True,False,False,False,False,False,False
1.0534590458882034,2,2.0,2.0,3.520770334685883,1.2741456568256977,False,True,True,False,False,False,False,False,True,False,False,False,False
-0.49958389837215605,2,1.0,2.0,1.7826683277051756,0.43762159025470887,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.042806561824991526,2,3.0,1.0,-0.5689694716664838,-0.7335121029446755,False,True,False,True,False,False,False,False,False,False,True,False,False
0.9621035785787705,2,1.0,2.0,-0.7399364577168892,-0.7335121029446755,False,True,False,False,True,False,True,False,False,False,False,False,False
-0.590939365681589,2,0.0,0.0,0.6741887223061577,0.019359556969214452,True,False,False,True,False,False,True,False,False,False,False,False,False
-1.3217831041570522,2,0.0,0.0,-0.8660105809094201,-0.7335121029446755,True,False,False,True,False,False,False,False,False,False,True,False,False
0.9621035785787705,2,1.0,1.0,1.1710030712666355,2.2779745367108846,False,True,True,False,False,False,True,False,False,False,False,False,False
-0.31687296375329027,2,4.0,2.0,-0.7724837832888483,-0.9844693229159722,False,True,True,False,False,False,False,False,True,False,False,False,False
0.41397077472217303,3,1.0,2.0,1.5611968709396613,-0.2315976630020822,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.7736503003004548,2,1.0,1.0,-1.0691507853413023,-1.2354265428872688,True,False,False,True,False,False,False,True,False,False,False,False,False
1.6015918497448007,2,0.0,0.0,-0.2906337219476619,0.2703167769405111,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.7736503003004548,1,1.0,0.0,-0.8974355849099322,-0.5662072896304777,False,True,False,True,False,False,True,False,False,False,False,False,False
0.1399043727938743,2,1.0,1.0,0.1777484805361621,-1.2354265428872688,False,True,False,False,True,False,True,False,False,False,False,False,False
0.6880371766504717,2,1.0,0.0,-0.47357213809350046,-0.7335121029446755,False,True,False,True,False,False,False,False,False,True,False,False,False
0.04854890548444138,1,1.0,2.0,0.38911904315865453,0.2703167769405111,False,True,False,True,False,True,False,False,False,False,False,False,False
-1.1390721695381865,1,2.0,2.0,-0.8847159404335345,-0.7335121029446755,True,False,False,True,False,False,True,False,False,False,False,False,False
0.2312598401033072,2,0.0,0.0,-0.7335766354786903,-0.7335121029446755,True,False,False,True,False,False,False,False,False,False,True,False,False
-1.2304276368476192,2,1.0,1.0,-0.5023783917606366,-0.7335121029446755,True,False,False,False,True,False,False,False,False,True,False,False,False
-1.2304276368476192,2,1.0,1.0,-0.6864391294779221,-0.9844693229159722,True,False,False,False,True,False,False,False,False,False,True,False,False
0.9621035785787705,2,1.0,0.0,-0.22067567732747412,0.2703167769405111,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.31687296375329027,2,3.0,0.0,-0.0833783384204746,-1.2354265428872688,False,True,False,True,False,False,False,False,False,True,False,False,False
0.6880371766504717,2,2.0,1.0,-0.7474186015265349,-1.2354265428872688,False,True,False,True,False,False,True,False,False,False,False,False,False
0.2312598401033072,3,0.0,0.0,0.010522566390579576,-0.2315976630020822,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.590939365681589,2,0.0,1.0,-0.8551614723854337,0.2703167769405111,True,False,False,True,False,False,True,False,False,False,False,False,False
-0.31687296375329027,2,1.0,0.0,0.527538703637101,-1.2354265428872688,True,False,False,True,False,False,False,False,False,True,False,False,False
-1.0477167022287535,2,1.0,1.0,-0.9535516634822754,-0.7335121029446755,True,False,False,False,True,False,False,False,False,True,False,False,False
0.04854890548444138,3,1.0,1.0,-0.4971408910938846,-1.2354265428872688,False,True,True,False,False,False,False,False,False,True,False,False,False
-0.042806561824991526,1,1.0,0.0,0.5529779925898964,0.2703167769405111,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.13416202913442443,2,1.0,0.0,-0.46796053023626616,-0.2315976630020822,False,True,False,True,False,True,False,False,False,False,False,False,False
-0.22551749644385735,2,1.0,2.0,-0.7317060995262789,-0.2315976630020822,False,True,False,True,False,False,False,False,False,False,True,False,False
0.2312598401033072,2,2.0,2.0,0.11639490129706695,0.2703167769405111,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.042806561824991526,2,2.0,0.0,-0.1675524562789893,-0.9844693229159722,False,True,False,True,False,False,False,False,False,False,True,False,False
0.7793926439599046,1,1.0,2.0,-0.9131480869101883,-1.0681217295730712,True,False,False,True,False,False,False,False,False,False,True,False,False
-0.31687296375329027,2,0.0,0.0,1.5103182930340702,2.2779745367108846,False,True,False,True,False,False,False,False,False,False,True,False,False
1.9670137189825325,1,0.0,0.0,-0.7245980629071154,-0.7335121029446755,False,True,False,False,True,True,False,False,False,False,False,False,False
-0.590939365681589,2,0.0,0.0,0.1328556176782876,-0.4825548829733789,False,True,False,True,False,False,True,False,False,False,False,False,False
0.9621035785787705,1,1.0,3.0,-0.35535426590109764,-0.7335121029446755,True,False,False,True,False,False,False,False,False,True,False,False,False
-0.22551749644385735,2,0.0,0.0,-0.47656499561735877,0.2703167769405111,True,False,False,True,False,False,False,False,True,False,False,False,False
-0.8650057676098877,3,3.0,0.0,0.012767209533473302,0.2703167769405111,False,True,False,True,False,False,False,False,False,False,True,False,False
0.1399043727938743,2,1.0,0.0,-0.44102481252154146,0.2703167769405111,True,False,False,True,False,False,True,False,False,False,False,False,False
-0.7736503003004548,2,1.0,1.0,1.0464253768360336,1.6087552834540932,False,True,False,True,False,False,False,False,True,False,False,False,False
2.0583691862919653,2,0.0,0.0,-0.49901142704629603,0.7722312168831045,False,True,False,True,False,False,False,False,False,False,True,False,False
0.6880371766504717,2,1.0,1.0,-0.6987846667638375,0.2703167769405111,False,True,True,False,False,False,True,False,False,False,False,False,False
2.2410801209108313,3,0.0,2.0,1.2222557563627088,-0.06429284968788443,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.22551749644385735,2,1.0,1.0,-0.3613399809488142,-0.06429284968788443,False,True,False,False,True,False,True,False,False,False,False,False,False
-1.0477167022287535,2,3.0,0.0,-0.23638817932773018,1.5251028767969945,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.22551749644385735,2,1.0,0.0,-0.5049971420940126,0.2703167769405111,False,True,False,True,False,False,False,False,False,False,True,False,False
2.3324355882202643,3,1.0,2.0,-0.4668382086648193,1.2741456568256977,False,True,True,False,False,True,False,False,False,False,False,False,False
-0.7736503003004548,2,1.0,1.0,-0.8035346800988781,-0.4825548829733789,False,True,False,True,False,False,False,False,False,False,True,False,False
0.3226153074127401,1,4.0,1.0,-0.9483141628155234,-1.2354265428872688,True,False,False,True,False,False,True,False,False,False,False,False,False
-0.7736503003004548,2,1.0,1.0,-0.029132795800542902,0.2703167769405111,True,False,False,True,False,False,True,False,False,False,False,False,False
3.520056663242892,3,1.0,0.0,0.4957395924461065,0.2703167769405111,False,True,False,True,False,True,False,False,False,False,False,False,False
-1.0477167022287535,1,0.0,0.0,0.6023601417335585,0.7722312168831045,True,False,False,False,True,False,True,False,False,False,False,False,False
-0.9563612349193206,2,1.0,2.0,0.6480012189723975,1.5251028767969945,False,True,False,True,False,False,False,False,False,False,True,False,False
1.0534590458882034,2,0.0,1.0,1.9207138809931397,1.2741456568256977,False,True,True,False,False,False,True,False,False,False,False,False,False
-0.13416202913442443,2,4.0,2.0,0.11040918624935035,0.7722312168831045,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.49958389837215605,2,1.0,2.0,-0.8024123585274312,-0.2315976630020822,False,True,False,True,False,False,True,False,False,False,False,False,False
-1.1390721695381865,1,1.0,1.0,1.132844137837442,1.2741456568256977,True,False,False,False,True,False,False,False,False,True,False,False,False
1.510236382435368,2,3.0,1.0,-1.0710213212937136,-1.2354265428872688,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.7736503003004548,2,1.0,0.0,-0.7541525309552162,-0.7335121029446755,True,False,False,True,False,True,False,False,False,False,False,False,False
-0.9563612349193206,2,0.0,2.0,-0.1641854915646487,-0.7335121029446755,True,False,False,True,False,False,False,False,False,True,False,False,False
-0.13416202913442443,2,0.0,2.0,-0.14061673856426457,0.2703167769405111,False,True,False,True,False,True,False,False,False,False,False,False,False
1.8756582516730995,2,1.0,0.0,-0.9662713079586731,-0.7335121029446755,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.6822948329910219,2,4.0,0.0,-0.22366853485133242,0.2703167769405111,True,False,False,False,True,False,True,False,False,False,False,False,False
-0.8650057676098877,2,1.0,0.0,-0.16343727718368412,1.023188436854401,True,False,False,True,False,True,False,False,False,False,False,False,False
0.2312598401033072,1,1.0,0.0,-0.638179301905707,-0.7335121029446755,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.40822843106272316,2,3.0,0.0,0.08571811167751937,0.2703167769405111,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.7736503003004548,2,1.0,0.0,-0.21992746294650953,1.2741456568256977,False,True,False,True,False,False,False,False,False,False,False,True,False
1.418880915125935,2,1.0,0.0,-0.6007685828574783,-1.2354265428872688,False,True,False,True,False,False,False,False,False,False,True,False,False
-1.0477167022287535,2,3.0,0.0,-0.41932659547356876,-1.2354265428872688,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.6822948329910219,2,1.0,1.0,-0.6725971634300775,-0.4825548829733789,True,False,False,False,True,False,True,False,False,False,False,False,False
1.1448145131976364,3,0.0,2.0,3.36813460096911,2.2779745367108846,False,True,False,True,False,True,False,False,False,False,False,False,False
-0.13416202913442443,2,1.0,1.0,0.2858654585855432,1.7760600967682911,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.7736503003004548,1,0.0,0.0,-0.7077632393354125,-0.9008169162588733,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.042806561824991526,2,1.0,0.0,-0.6471578744772819,-0.4825548829733789,False,True,True,False,False,False,False,False,False,False,True,False,False
0.7793926439599046,2,3.0,0.0,-0.7623828891458264,-0.7335121029446755,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.7736503003004548,2,1.0,1.0,0.13135918891635845,0.2703167769405111,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.40822843106272316,3,2.0,2.0,1.6390111665599771,2.2779745367108846,False,True,True,False,False,False,False,False,False,False,False,False,True
-1.0477167022287535,1,1.0,1.0,-0.6190998351911103,0.2703167769405111,False,True,False,False,True,False,False,False,False,False,True,False,False
-0.13416202913442443,1,1.0,3.0,-0.12602655813545538,-0.2315976630020822,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.31687296375329027,3,1.0,1.0,-0.4941480335700263,-0.2315976630020822,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.40822843106272316,2,2.0,2.0,1.1025414554083768,-0.06429284968788443,False,True,False,True,False,False,True,False,False,False,False,False,False
-1.2304276368476192,2,2.0,2.0,-0.04073011870549381,0.2703167769405111,False,True,False,False,True,False,False,False,False,False,True,False,False
-0.8650057676098877,2,1.0,0.0,-0.47394624528398277,-0.7335121029446755,False,True,False,True,False,False,False,False,False,False,True,False,False
-1.2304276368476192,2,1.0,2.0,-0.6112435841909822,-0.7335121029446755,True,False,False,True,False,False,False,False,False,False,True,False,False
1.3275254478165022,2,4.0,0.0,0.21553330677487315,0.2703167769405111,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.8650057676098877,3,1.0,0.0,0.47217083944572236,1.2741456568256977,False,True,False,True,False,False,False,False,False,False,True,False,False
1.7843027843636667,3,1.0,2.0,2.275367497570348,1.7760600967682911,False,True,True,False,False,False,True,False,False,False,False,False,False
-0.31687296375329027,1,4.0,0.0,0.4957395924461065,0.5212739969118078,False,True,False,True,False,False,False,False,False,True,False,False,False
2.2410801209108313,3,2.0,2.0,4.332582938032447,3.281803416596071,True,False,True,False,False,False,False,False,False,False,False,False,True
0.5966817093410388,2,0.0,2.0,-0.46234892237903186,0.2703167769405111,True,False,False,False,True,False,True,False,False,False,False,False,False
0.3226153074127401,1,1.0,0.0,-1.0380998885312724,-1.2354265428872688,False,True,False,True,False,False,False,False,False,False,True,False,False
-1.4131385714664852,3,1.0,1.0,-0.7833328918128346,-0.7335121029446755,False,True,False,False,True,False,False,False,False,False,True,False,False
0.8707481112693376,2,1.0,2.0,-0.3261739050434792,-1.1517741362301699,True,False,False,True,False,False,False,False,False,False,True,False,False
0.8707481112693376,1,1.0,1.0,0.30120385339531697,0.6049264035689067,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.9563612349193206,0,1.0,1.0,-0.2723024696140298,-0.2315976630020822,False,True,False,True,False,False,False,False,False,True,False,False,False
0.41397077472217303,3,0.0,1.0,-0.4578596360932444,1.2741456568256977,False,True,False,True,False,False,False,False,True,False,False,False,False
0.6880371766504717,1,1.0,1.0,-0.6946694876685324,-0.7335121029446755,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.590939365681589,2,1.0,2.0,-0.8387007560042131,-0.9844693229159722,True,False,False,True,False,False,False,False,False,True,False,False,False
-0.22551749644385735,1,1.0,2.0,-0.3055980095669534,1.2741456568256977,False,True,False,False,True,False,False,False,False,False,False,True,False
0.2312598401033072,1,1.0,1.0,-0.9326016608152673,-0.7335121029446755,False,True,False,True,False,False,False,False,False,True,False,False,False
1.418880915125935,3,1.0,1.0,-0.7620087819553442,-1.0681217295730712,False,True,True,False,False,False,False,False,False,False,False,False,True
0.1399043727938743,1,1.0,2.0,-0.765749853860167,-0.9844693229159722,False,True,False,True,False,False,False,False,False,False,True,False,False
2.423791055529697,2,1.0,0.0,0.20805116296522738,0.2703167769405111,True,False,True,False,False,False,True,False,False,False,False,False,False
-1.4131385714664852,2,0.0,3.0,0.15567615629770715,0.2703167769405111,False,True,False,False,True,False,False,False,False,True,False,False,False
0.04854890548444138,2,1.0,1.0,-0.15034352551680405,-0.9844693229159722,False,True,False,False,True,False,True,False,False,False,False,False,False
0.9621035785787705,1,0.0,0.0,-0.9243713026246569,-1.1517741362301699,False,True,False,False,True,False,False,False,False,False,True,False,False
-0.9563612349193206,2,1.0,1.0,-0.8327150409564965,-0.4825548829733789,False,True,False,True,False,False,False,False,False,True,False,False,False
0.04854890548444138,2,0.0,0.0,-0.8809748685287117,-1.1517741362301699,False,True,True,False,False,False,False,False,False,False,True,False,False
-0.7736503003004548,2,3.0,2.0,-0.3272962266149261,-0.4825548829733789,False,True,False,True,False,True,False,False,False,False,False,False,False
-0.40822843106272316,2,0.0,0.0,-0.11218459208761074,-0.9008169162588733,True,False,False,False,True,False,True,False,False,False,False,False,False
0.3226153074127401,3,1.0,1.0,0.018004710200225326,1.2741456568256977,False,True,True,False,False,False,True,False,False,False,False,False,False
-0.22551749644385735,2,2.0,1.0,-0.31495068932901055,0.2703167769405111,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.13416202913442443,1,2.0,0.0,-0.6104953698100177,-0.4825548829733789,False,True,False,True,False,False,False,False,False,False,True,False,False
0.5966817093410388,2,1.0,1.0,0.3561976103962132,-0.2315976630020822,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.22551749644385735,3,1.0,3.0,-0.646035552905835,-0.7335121029446755,True,False,False,True,False,False,False,False,False,True,False,False,False
-0.042806561824991526,2,1.0,0.0,-0.7144971687640936,-0.7335121029446755,True,False,False,True,False,False,False,False,False,False,True,False,False
-0.7736503003004548,1,0.0,2.0,1.577657587320882,3.281803416596071,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.49958389837215605,2,3.0,1.0,0.05541542924845408,0.2703167769405111,False,True,True,False,False,False,False,False,False,True,False,False,False
1.7843027843636667,0,1.0,1.0,-0.7522819950028047,-0.2315976630020822,True,False,True,False,False,False,False,False,False,False,False,True,False
-0.7736503003004548,2,1.0,2.0,-0.7130007400021645,-0.2315976630020822,True,False,False,True,False,False,False,False,False,True,False,False,False
0.04854890548444138,2,1.0,1.0,-0.6841944863350283,-0.7335121029446755,False,True,False,True,False,False,True,False,False,False,False,False,False
-1.1390721695381865,2,2.0,2.0,-0.6164810848577343,0.2703167769405111,True,False,False,False,True,False,False,False,False,False,True,False,False
0.7793926439599046,2,3.0,0.0,-0.308964974281294,0.2703167769405111,False,True,False,True,False,True,False,False,False,False,False,False,False
-0.9563612349193206,2,1.0,1.0,0.11527257972562008,-0.2315976630020822,True,False,False,True,False,False,False,False,False,False,True,False,False
-1.2304276368476192,2,2.0,2.0,-0.6310712652865436,-0.4825548829733789,False,True,False,True,False,False,False,False,False,False,False,True,False
-0.6822948329910219,2,2.0,2.0,-0.34525337175807586,-0.2315976630020822,True,False,False,True,False,False,True,False,False,False,False,False,False
-0.8650057676098877,2,1.0,3.0,-0.4773132099983234,0.2703167769405111,False,True,False,True,False,False,False,False,False,True,False,False,False
0.41397077472217303,2,1.0,0.0,-0.6045096547623011,0.2703167769405111,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.40822843106272316,2,2.0,0.0,0.1571725850596363,0.2703167769405111,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.31687296375329027,2,1.0,0.0,-0.18850245894599738,-0.9844693229159722,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.49958389837215605,2,0.0,2.0,-0.4387801693786477,-0.7335121029446755,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.9563612349193206,2,1.0,0.0,0.9615030445965544,0.7722312168831045,True,False,False,True,False,False,False,False,False,False,True,False,False
-1.0477167022287535,1,2.0,0.0,3.1384327860129853,2.2779745367108846,True,False,False,False,True,False,True,False,False,False,False,False,False
-1.2304276368476192,1,1.0,0.0,-0.7268427060500091,-0.7335121029446755,True,False,False,False,True,False,False,False,False,True,False,False,False
2.606501990148563,2,2.0,0.0,-0.6703525202871837,-0.6498596962875767,True,False,False,True,False,False,False,False,False,False,True,False,False
-0.042806561824991526,2,0.0,0.0,-0.4571114217122798,-0.4825548829733789,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.042806561824991526,1,1.0,1.0,2.81370774467436,2.1943221300537856,True,False,False,True,False,False,True,False,False,False,False,False,False
0.04854890548444138,2,1.0,0.0,-0.6205962639530395,-0.7335121029446755,False,True,False,True,False,True,False,False,False,False,False,False,False
-1.2304276368476192,2,1.0,2.0,0.23610920225139895,0.7722312168831045,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.22551749644385735,1,2.0,1.0,-0.9254936241961038,-0.7335121029446755,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.8650057676098877,2,1.0,1.0,0.5937556763524658,2.2779745367108846,False,True,False,True,False,False,True,False,False,False,False,False,False
0.04854890548444138,3,0.0,2.0,3.3550408493022297,2.2779745367108846,False,True,True,False,False,False,True,False,False,False,False,False,False
-0.49958389837215605,1,1.0,0.0,-0.4387801693786477,0.2703167769405111,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.042806561824991526,2,1.0,1.0,0.06925739529629872,-0.7335121029446755,False,True,True,False,False,False,True,False,False,False,False,False,False
0.8707481112693376,2,0.0,0.0,-0.711130204049753,-0.4825548829733789,False,True,True,False,False,False,True,False,False,False,False,False,False
-0.8650057676098877,2,1.0,1.0,-0.6942953804780502,-0.2315976630020822,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.7736503003004548,3,1.0,1.0,-0.665489126810914,-0.9844693229159722,False,True,True,False,False,False,True,False,False,False,False,False,False
-0.8650057676098877,2,1.0,0.0,-0.7949302147177855,-0.7335121029446755,False,True,False,True,False,True,False,False,False,False,False,False,False
-0.590939365681589,2,1.0,0.0,-1.003682027006902,-1.2354265428872688,True,False,False,True,False,False,False,False,False,False,True,False,False
-0.13416202913442443,2,4.0,0.0,-0.2330212146133896,0.2703167769405111,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.49958389837215605,3,0.0,0.0,2.9379113319144796,1.2741456568256977,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.6822948329910219,2,1.0,0.0,-0.6804534144302055,-1.2354265428872688,True,False,False,True,False,False,False,False,False,False,True,False,False
-0.590939365681589,2,1.0,0.0,-0.38528284113968064,-0.7335121029446755,True,False,False,True,False,False,False,False,False,False,True,False,False
-0.49958389837215605,2,0.0,1.0,1.6910120660370151,0.2703167769405111,True,False,False,True,False,False,False,False,False,True,False,False,False
-0.49958389837215605,3,1.0,2.0,1.0340798395501183,0.5212739969118078,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.7736503003004548,1,2.0,0.0,0.35096010972946123,0.2703167769405111,False,True,False,True,False,True,False,False,False,False,False,False,False
1.7843027843636667,2,1.0,1.0,1.373395061317553,0.2703167769405111,False,True,False,True,False,False,False,False,False,True,False,False,False
0.6880371766504717,1,4.0,0.0,-0.6303230509055789,0.2703167769405111,True,False,False,True,False,False,False,False,False,False,True,False,False
-1.1390721695381865,3,1.0,3.0,-0.463845351140961,-0.2315976630020822,True,False,False,True,False,False,True,False,False,False,False,False,False
1.0534590458882034,2,1.0,0.0,-0.6763382353349003,-0.7335121029446755,False,True,False,True,False,False,False,False,True,False,False,False,False
0.8707481112693376,2,1.0,1.0,1.7512433237046634,1.7760600967682911,False,True,True,False,False,False,False,False,False,True,False,False,False
-0.590939365681589,0,1.0,1.0,-0.7511596734313578,0.2703167769405111,True,False,False,False,True,False,True,False,False,False,False,False,False
2.423791055529697,2,3.0,0.0,-0.6969141308114262,-1.2354265428872688,False,True,False,True,False,False,False,True,False,False,False,False,False
0.5053262420316059,3,1.0,0.0,0.2495770611087613,0.2703167769405111,True,False,False,False,True,False,True,False,False,False,False,False,False
-1.1390721695381865,1,1.0,0.0,-0.9726311301968721,-1.4027313562014667,True,False,False,False,True,False,False,False,False,True,False,False,False
0.7793926439599046,1,0.0,1.0,0.5668199586377412,-1.2354265428872688,False,True,False,True,False,False,True,False,False,False,False,False,False
-0.22551749644385735,2,1.0,2.0,1.1979387889813602,0.2703167769405111,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.31687296375329027,3,1.0,0.0,0.5555967429232725,1.2741456568256977,False,True,True,False,False,False,True,False,False,False,False,False,False
1.7843027843636667,2,4.0,0.0,-0.6157328704767697,-0.7335121029446755,False,True,True,False,False,False,False,False,False,False,False,True,False
-1.1390721695381865,1,2.0,2.0,-0.882845404481123,-0.7335121029446755,True,False,False,False,True,True,False,False,False,False,False,False,False
-0.31687296375329027,2,1.0,1.0,0.5170637023035969,0.7722312168831045,False,True,False,True,False,False,False,False,False,True,False,False,False
